file_name,version,subset,content_type,split,width,height,resolution,quality,aspect_ratio,image_mode,format,source_tag,competition,region,venue,has_carpet
grounds/BBL(254).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2540).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2541).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2542).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2543).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2544).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2545).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2546).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2547).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2548).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2549).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(255).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2550).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2551).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2552).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2553).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2554).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2555).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2556).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2557).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2558).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2559).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(256).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2560).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2561).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2562).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2563).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2564).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2565).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2566).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2567).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2568).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2569).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(257).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2570).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2571).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2572).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2573).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2574).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2575).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2576).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2577).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2578).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2579).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(258).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2580).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2581).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2582).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2583).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2584).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2585).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2586).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2587).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2588).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2589).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(259).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2590).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2591).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2592).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2593).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2594).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2595).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2596).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2597).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2598).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2599).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(26).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(260).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2600).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2601).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2602).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2603).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2604).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2605).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2606).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2607).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2608).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2609).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(261).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2610).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2611).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2612).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2613).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2614).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2615).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2616).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2617).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2618).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2619).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(262).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(2620).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(263).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(264).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(265).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(266).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(267).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(268).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(269).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(27).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(270).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(271).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(272).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(273).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(274).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(275).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(276).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(277).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(278).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(279).jpg,v2,grounds,broadcast,validation,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(28).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(280).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(281).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(282).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(283).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(284).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(285).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(286).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(287).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(288).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(289).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(29).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(290).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(291).jpg,v2,grounds,broadcast,test,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(292).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(293).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(294).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(295).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(296).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(297).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(298).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(299).jpg,v2,grounds,broadcast,train,1280,616,1280x616,HD-Ready,2.078,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)1.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)10.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)100.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)101.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)102.jpg,v2,grounds,broadcast,validation,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)103.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)104.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)105.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)106.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)107.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)108.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)109.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)11.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)110.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)111.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)112.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)113.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)114.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)115.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)116.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)117.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)118.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)119.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)12.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)120.jpg,v2,grounds,broadcast,validation,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)121.jpg,v2,grounds,broadcast,test,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)122.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)123.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)124.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)125.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)126.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)127.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)128.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)129.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)13.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)130.jpg,v2,grounds,broadcast,validation,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)131.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)132.jpg,v2,grounds,broadcast,test,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)133.jpg,v2,grounds,broadcast,test,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)134.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)135.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)136.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)137.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)138.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)139.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)14.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)140.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)141.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)142.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)143.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)144.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)145.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)146.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)147.jpg,v2,grounds,broadcast,validation,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
grounds/BBL(3)148.jpg,v2,grounds,broadcast,train,1920,930,1920x930,HD,2.065,RGB,JPEG,bbl,Big Bash League,Australia,,
